id,city_area_id,product_category,store_name,location_id
297,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,CUEL MANUEL,859
298,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,TIGER ITALIA 1 S.R.L.,860
299,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,TIGER ITALIA 1 S.R.L.,860
300,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DNA S.R.L.,861
301,12,ERBORISTERIE,DORIGONI MASCIA,862
302,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LA PIAZZETTA S.N.C. DI ZENI PAOLA & PIFFER MARIA,863
303,12,CAFFE' TORREFATTO,UNION CASA DEL CAFFE' DI TORTA GIORGIO & C. S.N.C.,864
304,12,,GRAFFER MASSIMILIANO,865
305,12,,FACCHINELLI GREGORIO DI FACCHINELLI C. E G. & C. S.A.S.,866
306,12,PANE E LATTE,PANIFICIO DALPRA' RICCARDO DI F.LLI DALPRA' S.N.C.,867
307,12,OGGETTI D'ARTE-DI CULTO E DI DECORAZIONE,RAFFAELLI GIORDANO,868
308,12,MATERIALE DA COSTRUZIONE,F. MERZ S.R.L.,869
309,12,,F. MERZ SRL,869
310,12,PANE E LATTE,PANIFICIO DALPRA' RICCARDO DI F.LLI DALPRA' S.N.C.,870
311,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,ADLER S.A.S.,871
312,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",OINOKOE SRL,872
313,12,"ELETTRODOMESTICI, RADIO, TELEVISORI",SERVIZIO TECNICO ELETTRODOMESTICI S.A.S. DI CUZZOLIN LORENZA,873
314,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,FRIMON S.R.L.,874
315,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DAL POS LUISA,875
316,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DEBIASI GIULIANA,876
317,12,,MUHAMMAD KHAWAR SULTAN,877
318,12,ELETTRONICA- DISCHI E NASTRI VIDEO,MUHAMMAD KHAWAR SULTAN,877
319,12,,SEDDA GIOVANNI,878
320,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BENIAMIN S.R.L.,879
321,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NICOLODI EVA ARIANNA,880
322,12,VARIE,HU GUOQIONG,881
323,12,ART.CASALINGHI-CRISTALLERIE-VASELLAME,COLTELLERIA S. MARCO DEI F.LLI VALENTINI PAOLO E SILVANO SNC,882
324,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,BIJOU BRIGITTE S.R.L.,883
325,12,FRUTTA E VERDURA,LONGO PAOLO,884
326,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,TEMPI MODERNI S.R.L.,885
327,12,DROGHERIA-SALUMERIA-PIZZICHERIE-E SIMILI,POMPADOUR TE' SRL,886
328,12,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,ANTOLINI FRANCO,886
329,12,,CONSORZIO AUTO MOTO ITALIA S.R.L.S.,887
330,12,ART.CASALINGHI-CRISTALLERIE-VASELLAME,KASANOVA S.P.A.,888
331,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,KASANOVA S.P.A.,888
332,12,,FOTO RENSI SAS DI RENSI MATTEO & C.,889
333,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,FOTO RENSI S.A.S. DI RENSI MATTEO E C.,889
334,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ERINO BUFFA S.A.S. DI BUFFA ELENA E C.,890
335,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,SORAM S.P.A.,891
336,12,VARIE,BERNA SERVICE S.R.L.,892
337,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DAM DI MAYER BARBARA & C. S.N.C.,893
338,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,NARDELLI E GARZETTI ORAFI S.A.S. DI NARDELLI UGO & C.,894
339,12,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,LOSS TIZIANO,895
340,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,BRUNO MARA,896
341,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,SALONE GIANNI DI LIUZZO LUCA & C. S.A.S.,897
342,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,TEN'S DI LAM MINH TOAN & C. S.A.S.,898
343,12,VARIE,BARBU ALICE MIHAELA,899
344,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,PERIN DEVIS,900
345,12,GIORNALI-RIVISTE E PERIODICI,VIANINI SILVIA,901
346,12,ART.REGALO-ARTIGIANATO LOCALE,SARWAR USMAN,902
347,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,8 MARZO S.R.L.,903
348,12,OGGETTI D'ARTE-DI CULTO E DI DECORAZIONE,ANTICHITA' GASPERETTI BRUNO DI GASPERETTI ARMANDO E C. S.N.C,904
349,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,HAUSER LORENA,905
350,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,BONAZZA FRANCESCA,906
351,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,GOTTARDI ELISABETH,907
352,12,VARIE,TLC TRADE S.R.L.,908
353,12,,SPERA FOOD SRLS,909
354,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,NUOVA OREFICERIA POCHER SNC DI POCHER LAURA & C.,910
355,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,DOLOMITEN SPORTSWEAR S.R.L.,911
356,12,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,COMPER PAOLO,912
357,12,GIORNALI-RIVISTE E PERIODICI,COMPER PAOLO,912
358,12,MOBILI,D.B.  S.R.L.,913
359,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,PRETTO ALDO & C. S.N.C.,914
360,12,ELETTRONICA- DISCHI E NASTRI VIDEO,SULTAN TIPU,915
361,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ANTONELLI MICHELE,916
362,12,ROSTICCERIA,LA BOTTEGA DEL KEBAB S.A.S. DI AZIZI BEHAR & C.,917
363,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,TRENTINI SAMUEL,918
364,12,CAFFE' TORREFATTO,NESPRESSO ITALIANA SPA,919
365,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,LEONARDI ANTONELLA,920
366,12,PANE E LATTE,ARGJEND BERISHA SAS DI ARGIEND BERISHA,921
367,12,PANE E LATTE,PANIFICIO TRENTINO S.R.L.,922
368,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LEO EMANUELA,923
369,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MARCHESE ROBERTO,924
370,12,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,CAGOL MARIO,925
371,12,GIORNALI-RIVISTE E PERIODICI,CAGOL MARIO,925
372,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,SPAGGIARI PNEUS DI SPAGGIARI GALILEO E C. S.N.C.,926
373,12,LIBRI NUOVI,MICHELON ORNELLA,927
374,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,PINOTTI ANNA,928
375,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LANIFICIO MARCHESIN S.R.L.,929
376,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,SHAHARAZADE IN DI CARPENTARI ORNELLA & C. S.A.S.,930
377,12,,MAXET S.R.L.,931
378,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,VALENTINI MANUELA,932
379,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,BOTTEGA VERDE SRL,933
380,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,BOTTEGA VERDE SRL,933
381,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",OSMANLI S.N.C. DI BICERIM RESUL & BAYSAL INANC,934
382,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,SHERPA 3 S.R.L.,935
383,12,MOBILI,F.A.L.C. S.R.L.,936
384,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,DUESA PHARM GROUP SRLS,937
385,12,,DUESA PHARM GROUP SRLS,937
386,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,IN - CON - TRO  S.R.L.,938
387,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,RIGOTTI F.LLI SRL,939
388,12,"ELETTRODOMESTICI, RADIO, TELEVISORI",A.T.T. DI MORANDINI STEFANO E C. S.A.S.,940
389,12,MERCERIE-CUCIRINI-FILATI-RICAMI,MERCERIE CENTRO DI DE GRANDI GIORGIO & C. S.A.S.,941
390,12,GIOCHI E GIOCATTOLI,ALTERN@TIVA S.R.L.,942
391,12,LIBRI NUOVI,CYBERGEO TRENTO S.R.L.,943
392,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,PELLETTERIE GRIGOLI DI GRIGOLI ANDREA & C. S.A.S.,944
393,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,HAQUE FAZLUL,945
394,12,ROSTICCERIA,CAINELLI GRAZIANO,946
395,12,GIORNALI-RIVISTE E PERIODICI,SANNICOLÒ GABRIELE,947
396,12,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,SANNICOLÒ GABRIELE,947
397,12,MOBILI,DOMUS ARREDAMENTI S.R.L.,948
398,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,ZARE HANJANY NARGES,949
399,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,VITTI CARMEN,950
400,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ODISSEY S.N.C. DI TROTTNER ALDO & C.,951
401,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,STUDIO 3A S.N.C. DI SANTINI MARIO E C.,952
402,12,"ELETTRODOMESTICI, RADIO, TELEVISORI",CRONST S.A.S DI CRONST CLAUDIO & C.,953
403,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BUTTAZZI ROBERTA,954
404,12,PANE E LATTE,L'ANGOLO DEL PANE SAS DI MELE ELISA & C.,955
405,12,MACCHINE-ATTREZZ.E PROD.AGRIC.E GIARD.,ENOLOGICA TRENTINA SRLS,956
406,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",ENOLOGICA TRENTINA SRLS,956
407,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,FRIMON S.R.L.,957
408,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,MONTURA STORE SOCIETA' A RESPONSABILITA' LIMITATA,958
409,12,ART.REGALO-ARTIGIANATO LOCALE,SAMUELE SOCIETA' COOPERATIVA SOCIALE,959
410,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,ATENA S.R.L.,960
411,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)","FORNO URBANO DI TOMAS VIOLI, CASANOVA E MILONE S.N.C.",961
412,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,COLA DI PROSSER GIULIO & C. SAS,962
413,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,TOMASI GIOIELLI SRL,963
414,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LA SPORTIVA S.P.A.,964
415,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,ESSILORLUXOTTICA ITALIA S.P.A.,965
416,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,KILT S.R.L.,966
417,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,GENS AUREA S.P.A.,967
418,12,ELETTRONICA- DISCHI E NASTRI VIDEO,C&C S.P.A.,968
419,12,ELETTRONICA- DISCHI E NASTRI VIDEO,CARLINI FULVIO,969
420,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,VISION GROUP S.P.A.,970
421,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,EURO BIJOUX SAS DI SEGATA OLGA & C.,971
422,12,,MANA' S.R.L.,972
423,12,PITTURE E VERNICI,"F.LLI DE VIGILI S.N.C. DI PAOLO, REMO E ETTORE DE VIGILI",973
424,12,FERRAMENTA,"F.LLI DE VIGILI S.N.C. DI PAOLO, REMO E ETTORE DE VIGILI",973
425,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,RESTERA SRLS,974
426,12,CALZATURE E ARTICOLI IN CUOIO,PELLETTERIE GRIGOLI DI GRIGOLI ANDREA & C. S.A.S.,975
427,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,KIKI S.N.C. DI CARLO VILLOTTI & C.,976
428,12,,FIN-LIGHT SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,977
429,12,PANE E LATTE,PANIFICIO MODERNO S.N.C. DI FERRETTI ANNA E C.,978
430,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,GRACE SRL,979
431,12,CALZATURE E ARTICOLI IN CUOIO,GRACE SRL,979
432,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,GRACE SRL,979
433,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,CRI.CI. S.N.C. DI ODORIZZI MARIA CRISTINA & MARTINI CINZIA,980
434,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,PROFUMERIA CAPUZZO S.A.S. DI CAPUZZO GABRIELLA & C.,981
435,12,CALZATURE E ARTICOLI IN CUOIO,PEDROTTI LUISA,982
436,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DALLAGO SILVIA,983
437,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,GROMART S.R.L.,984
438,12,ERBORISTERIE,COMMERCIALE ARNICA SRL,985
439,12,CAFFE' TORREFATTO,RANDRE' DI DELMARCO NICOLA E MICHELE S.N.C.,986
440,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,RANDRE' DI DELMARCO NICOLA E MICHELE S.N.C.,986
441,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,PROGETTO 2017 S.R.L.,987
442,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,WUNDERLICH IL MONETIERE DI GIACOMONI GILBERTO & C. S.A.S.,988
443,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,TOMASI FRANCO,989
444,12,CALZATURE E ARTICOLI IN CUOIO,CALZATURE FADANELLI SNC DI FADANELLI ALESSANDRO & C.,990
445,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MIROGLIO FASHION SRL,991
446,12,OGGETTI D'ARTE-DI CULTO E DI DECORAZIONE,RAFFAELLI DAVIDE,992
447,12,,BOWINE SRL,993
448,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BOUTIQUE IVANHOE S.A.S. DI DIEGO VANZO E C.,994
449,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,VERTICAL SPORT S.R.L.,995
450,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,SAGIZ S.N.C.,996
451,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,HU XIAOLI,997
452,12,ART.CASALINGHI-CRISTALLERIE-VASELLAME,MIKA SRLS,998
453,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,FACCHINELLI ALESSIO,999
454,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,PASTICCERIA CAFFETTERIA CASA DEL CIOCCOLATO S.N.C.,1000
455,12,ART.REGALO-ARTIGIANATO LOCALE,PASTICCERIA CAFFETTERIA CASA DEL CIOCCOLATO S.N.C.,1000
456,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,L & P S.R.L.,1001
457,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BLUE TOMATO ITALIA S.R.L.,1002
458,12,GIORNALI-RIVISTE E PERIODICI,AMERIO LUCA,1003
459,12,GIORNALI-RIVISTE E PERIODICI,BALDESSARI MICHELA,1003
460,12,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,BALDESSARI MICHELA,1003
461,12,ART.REGALO-ARTIGIANATO LOCALE,PROGETTO 92 SOCIETA' COOPERATIVA SOCIALE,1004
462,12,MACCHINE ED ATTREZZATURE PER UFFICIO,EFFEBI S.R.L.,1005
463,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,TALLY WEIJL ITALIA S.R.L.,1006
464,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,MOBY RENT SRL,1007
465,12,,SILENTE S.R.L.S.,1008
466,12,,PRIOLO FRANCESCO ARMANDO,1008
467,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,"3,14 S.A.S. DI PREDELLI CHIARA & C.",1009
468,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ANDREIS LUIGI,1010
469,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,SPORTLER S.P.A.,1011
470,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,DEPAOLI S.R.L. UNIPERSONALE,1012
471,12,MOBILI,GIOVANNI ZOTTELE S.N.C. DI ZOTTELE MARIO & C.,1013
472,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,MASI DI SILVIA E MATTIA BIASIOLI S.N.C.,1014
473,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,GECCHELE TIZIANA,1015
474,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",OLIVIERI MARIANNA,1016
475,12,PRODOTTI TESSILI,SOW MAMADOU,1017
476,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,SOW MAMADOU,1017
477,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,MICHELLE S.N.C. DI PEDERZOLLI PAOLO & C.,1018
478,12,CALZATURE E ARTICOLI IN CUOIO,SAITTA GIANCARLO,1019
479,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MIROGLIO FASHION SRL,1020
480,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,OLD ENGLAND S.R.L.,1021
481,12,ARTICOLI MEDICALI E ORTOPEDICI,GIUS PAOLO,1022
482,12,ELETTRONICA- DISCHI E NASTRI VIDEO,NGI STORE SRL,1023
483,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,GIOIELLERIA TOMASI SNC DI CATERINA E FRANCESCO TOMASI,1024
484,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,CHISTE' MARISA,1025
485,12,MACCHINE-ATTREZZ.E PROD.AGRIC.E GIARD.,F.LLI ZANOTTI S.R.L.,1026
486,12,FIORI E PIANTE,RIZZOLI FRANCESCA,1027
487,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,SIRI S.R.L.,1028
488,12,CALZATURE E ARTICOLI IN CUOIO,DUIA ANA MARIA,1029
489,12,,INGECOS SISTEM BONOMI S.R.L. EDILIZIA & COSTRUZIONI,1030
490,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,TOMASI GIOIELLI S.R.L.,1031
491,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,PASINATO ALESSANDRA,1032
492,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,AREADERMA S.R.L.,1033
493,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,CAFFELATTE DUE DI ALESSANDRA DALPRA' E C. S.A.S.,1034
494,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,CENTONE S.R.L.,1035
495,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,ROCK & ICE S.R.L.,1036
496,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,INDAL S.R.L.,1037
497,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,NASEEM SHAHIDA,1038
498,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,ARMERIA DEL CENTRO S.N.C. DI SEGANTINI DARIO & C.,1039
499,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LUNAROSSA S.A.S. DI FAUSTO ARTUSO & C.,1040
500,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,DOLOMITI SIDE GROUP SRL,1041
501,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,PULIZIE PRIMAVERA SRL,1042
502,12,OGGETTI D'ARTE-DI CULTO E DI DECORAZIONE,GASPERI MARA,1043
503,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,FREESTYLE S.N.C. DI ISAIANI CHANTAL & LORETO FILOMENA,1044
504,12,VARIE,MANIFATTURE LOMBARDE S.R.L.,1045
505,12,,GUANTI NICOLA,1046
506,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,STILI SRL,1046
507,12,OGGETTI D'ARTE-DI CULTO E DI DECORAZIONE,DECARLI ANTONIO,1047
508,12,GIORNALI-RIVISTE E PERIODICI,BARUTI EDMIRA,1048
509,12,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,BARUTI EDMIRA,1048
510,12,PANE E LATTE,PANIFICIO PULIN DI PULIN ARNALDO E C. S.A.S.,1049
511,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,CANEPPELE MARIO,1050
512,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",OZDEMIR SELAMET,1051
513,12,CALZATURE E ARTICOLI IN CUOIO,FADANELLI CALZATURE S.A.S. DI MONICA FADANELLI,1052
514,12,ELETTRONICA- DISCHI E NASTRI VIDEO,SAFARI S.R.L.,1053
515,12,MOBILI,NORD SALOTTO S.R.L.,1054
516,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,TOMASI GIOIELLI SRL,1055
517,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,MIX MARKT ITALIA SRL,1056
518,12,PANE E LATTE,PANIFICIO MAFFIOLETTI S.N.C. DI MAFFIOLETTI ANDREA & C.,1056
519,12,LIBRI NUOVI,VITA TRENTINA EDITRICE SOCIETA' COOPERATIVA,1057
520,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,ESSILORLUXOTTICA ITALIA S.P.A.,1058
521,12,,OTTICA GECELE S.R.L.,1058
522,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ZOTTA ALESSANDRO,1059
523,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,GIORNAL-ART DI BENATTI GINO & C. S.A.S.,1060
524,12,ART.PER RIVENDITE DI GENERI DI MONOPOLIO,DOLZANI PAOLO,1060
525,12,GIORNALI-RIVISTE E PERIODICI,GIORNAL-ART DI BENATTI GINO & C. S.A.S.,1060
526,12,LIBRI NUOVI,SERENISSIMA RISTORAZIONE S.R.L.,1060
527,12,CALZATURE E ARTICOLI IN CUOIO,FEDUS LIDIYA,1061
528,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,FEDUS LIDIYA,1061
529,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,CAVAGNA ALESSANDRO,1062
530,12,,MAISTRI DAVIDE,1063
531,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,RETAIL ITALIA NETWORK S.R.L.,1064
532,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,OROLOGERIA GROPPA S.N.C. DI GROPPA SERGIO E FRATELLI,1065
533,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DI GIUSTO FRANCESCA ROMANA,1066
534,12,CAFFE' TORREFATTO,ADIGE WELDING S.R.L.,1067
535,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,MOSELE S.R.L.,1068
536,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",SONGNE IBRAHIM,1069
537,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,SONGNE IBRAHIM,1069
538,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,MURGIA MARIA LIVIA,1070
539,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MURGIA MARIA LIVIA,1070
540,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,DEMATTE' MICHELE,1071
541,12,PANE E LATTE,GIULIANO SOSI S.R.L.,1072
542,12,FERRAMENTA,E.B.I. GROUP S.R.L.,1073
543,12,,TIKI BOY S.R.L.,1074
544,12,,DOGGY S.N.C. DI ANDREA DORIGATTI E C.,1074
545,12,,CDL S.R.L.,1074
546,12,,SAPICOMM SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,1074
547,12,,BOWINE SRL,1075
548,12,FERRAMENTA,P.C. PROFESSIONAL COLOR DI BERTOTTI CLAUDIO & C. S.N.C.,1076
549,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,RASOM ADRIANA,1077
550,12,,LIZARD S.R.L.,1078
551,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,IVLEV ION,1079
552,12,GRANDI MAGAZZINI (OLTRE 400 MQ. - CON 5,OVS SPA,1080
553,12,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,MA.PA.LUX S.R.L.,1081
554,12,,MA.PA.LUX S.R.L.,1081
555,12,,TRENTO CARRELLI SRL,1082
556,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,DIOLI MAURIZIO,1083
557,12,FIORI E PIANTE,NADALINI FLOR DI NADALINI RENZO & C. S.A.S.,1084
558,12,ART.PER IMPIANTI DISTRIBUZ.CARBURANTI,RIOLFATTI LUIGI                     (IP),1085
559,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,RIOLFATTI LUIGI                     (IP),1085
560,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,PAISSAN LAURA,1086
561,12,,EUROBATTERY SAS DI MARTINA ZANOLINI & C.,1087
562,12,,T.A.T. TECNO ASSISTENZA TRENTINA S.A.S. DI ZANOLINI ANDREA,1087
563,12,MACCHINE-ATTREZZ.E PROD.AGRIC.E GIARD.,T.A.T. TECNO ASSISTENZA TRENTINA S.A.S. DI ZANOLINI ANDREA &,1087
564,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,FAMIGLIA COOPERATIVA ALDENO E MATTARELLO SOCIETA'COOPERATIVA,1088
565,12,GIORNALI-RIVISTE E PERIODICI,FAMIGLIA COOPERATIVA ALDENO E MATTARELLO SOCIETA'COOPERATIVA,1088
566,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,EASYCAR SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,1089
567,12,MOBILI,ABC ARREDAMENTI S.R.L.,1090
568,12,PANE E LATTE,GIULIANO SOSI S.R.L.,1091
569,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,DOUBLE A S.R.L.,1092
570,12,ARTICOLI PER FARMACIA,BIZZARO BRUNO,1093
571,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,ODORIZZI LUISA,1094
572,12,ROSTICCERIA,PIZZERIA BENNY DI BAJRAMI ARBEN & C. SAS,1095
573,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,INNOVATION GARAGE SOCIETA' A RESPONSABILITA' LIMITATA SEMPL,1096
574,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,INNOVATION GARAGE SOCIETA' A RESPONSABILITA' LIMITATA SEMPL,1096
575,12,,INNOVATION GARAGE SOCIETA' A RESPONSABILITA' LIMITATA SEMPL,1096
